title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;is_new_product
【汽車百貨】國光牌9000SM車用機油5W/50 1L;休閒娛樂;269;國光牌;規格：1l公升x1x1bottle瓶;9000SM車用機油5W/50 1L;329;1;1000,0;33,3;9900;18.24%;1;35301020001;ml;1;bottle;269,0;329,0;18,237082066869306;volume;月;5,598421958998375;5,799092654460526;0,0027639134122096;0,5149654253743233;0,6222680163906434;0,2760992504147543;1
【汽車百貨】SHELL Ultra 5W40 全合成汽車機油 (平行輸入);休閒娛樂;239;Shell;規格：1l公升x1x1bottle瓶;(平)Shell Ultra 5W40 全合成機油;0;1;1000,0;60,0;9893;0.00%;0;35300004001;ml;1;bottle;239,0;0,0;0,0;volume;月;5,480638923341991;0,0;0,0049911716045434;0,5026383109419805;0,0;0,0;0
【汽車百貨】新金美孚1號5W/50 FS X2全合成機油;休閒娛樂;279;MOBIL 美孚;規格：1l公升x1x1bottle瓶;新金美孚1號5W/50 FS X2全合成機;0;1;1000,0;33,3;9899;0.00%;1;35301005001;ml;1;bottle;279,0;0,0;0,0;volume;月;5,634789603169249;0,0;0,0027639134122096;0,5187716450801643;0,0;0,0;0
【汽車百貨】中油9000SM車用機油10W/40;休閒娛樂;259;台灣中油;規格：1l公升x1x1bottle瓶;中油9000SM車用機油10W/40;299;1;1000,0;33,3;9902;13.38%;1;35302003001;ml;1;bottle;259,0;299,0;13,377926421404682;volume;月;5,560681631015528;5,703782474656201;0,0027639134122096;0,5110155412575992;0,6120408170574764;0,2025343442284374;0
【汽車百貨】美孚Special Plus 10W40 機油;休閒娛樂;109;MOBIL 美孚;規格：1l公升x1x1bottle瓶;美孚Special Plus 10w40 機油;119;1;1000,0;60,0;9905;8.40%;0;35302040001;ml;1;bottle;109,0;119,0;8,403361344537815;volume;月;4,700480365792417;4,787491742782046;0,0049911716045434;0,4209873010092624;0,5137188121966135;0,1272222036224848;0
【汽車百貨】愛鐵強汽車引擎機油保護劑TP3000;休閒娛樂;369;;規格：236ml毫升x1x1bottle瓶;愛鐵強油精;478;1;236,0;33,3;9918;22.80%;0;35311004001;ml;1;bottle;369,0;478,0;22,80334728033473;volume;月;5,91350300563827;6,171700597410915;0,0027639134122096;0,5479416523474799;0,6622504790562113;0,3452299588257847;0
【機車百貨】FGK SX 5W50機車全合成機油;休閒娛樂;198;FGK;規格：800ml毫升x1x1bottle瓶;FGK 5W/50 機車全合成機油;0;1;800,0;999,0;9922;0.00%;1;35751018001;ml;1;bottle;198,0;0,0;0,0;volume;;5,293304824724492;0,0;0,0833205889304433;0,4830320165561342;0,0;0,0;0
【機車百貨】新美孚四行程超優質機油15W40;休閒娛樂;99;MOBIL 美孚;規格：1l公升x1x1bottle瓶;新美孚四行程超優質15W40機油;129;1;1000,0;33,3;9923;23.26%;0;35751019001;ml;1;bottle;99,0;129,0;23,25581395348837;volume;月;4,605170185988092;4,867534450455582;0,0027639134122096;0,411012184588909;0,5223077449656454;0,3520800518854813;0
SHELL Adv 4T 10W40 全合成機油<平行輸入>;休閒娛樂;219;Shell;規格：1l公升x1x1bottle瓶;(平)Shell  機油 10W40 4T;0;1;1000,0;60,0;9924;0.00%;0;35751021001;ml;1;bottle;219,0;0,0;0,0;volume;月;5,393627546352362;0,0;0,0049911716045434;0,4935317431320283;0,0;0,0;0
【機車百貨】光陽機車齒輪油-110cc;休閒娛樂;49;;規格：110cc西西x1x1bottle瓶;光陽機車齒輪油-110cc;0;1;110,0;33,3;9927;0.00%;0;35752005001;cc;1;bottle;49,0;0,0;0,0;volume;月;3,912023005428146;0,0;0,0027639134122096;0,3384677424661431;0,0;0,0;0
